Test,Unit,SourceYear,n_obs
"Optical Density at 510 nm, Filtered",abs/cm,2006,29
"Optical Density at 510 nm, Filtered",abs/cm,2009,1
"Optical Density at 520 nm, Filtered",abs/cm,2000,264
"Optical Density at 520 nm, Filtered",abs/cm,2001,241
"Optical Density at 520 nm, Filtered",abs/cm,2002,201
"Optical Density at 520 nm, Filtered",abs/cm,2003,164
"Optical Density at 520 nm, Filtered",abs/cm,2004,74
"Optical Density at 520 nm, Filtered",abs/cm,2005,69
"Optical Density at 520 nm, Filtered",abs/cm,2006,29
"Optical Density at 520 nm, Filtered",abs/cm,2009,1
"Optical Density at 530 nm, Filtered",abs/cm,2000,264
"Optical Density at 530 nm, Filtered",abs/cm,2001,241
"Optical Density at 530 nm, Filtered",abs/cm,2002,201
"Optical Density at 530 nm, Filtered",abs/cm,2003,164
"Optical Density at 530 nm, Filtered",abs/cm,2004,74
"Optical Density at 530 nm, Filtered",abs/cm,2005,69
"Optical Density at 530 nm, Filtered",abs/cm,2006,29
"Optical Density at 530 nm, Filtered",abs/cm,2009,1
"Optical Density at 540 nm, Filtered",abs/cm,2000,264
"Optical Density at 540 nm, Filtered",abs/cm,2001,241
"Optical Density at 540 nm, Filtered",abs/cm,2002,201
"Optical Density at 540 nm, Filtered",abs/cm,2003,164
"Optical Density at 540 nm, Filtered",abs/cm,2004,74
"Optical Density at 540 nm, Filtered",abs/cm,2005,69
"Optical Density at 540 nm, Filtered",abs/cm,2006,29
"Optical Density at 540 nm, Filtered",abs/cm,2009,1
"Optical Density at 550 nm, Filtered",abs/cm,2000,524
"Optical Density at 550 nm, Filtered",abs/cm,2001,514
"Optical Density at 550 nm, Filtered",abs/cm,2002,495
"Optical Density at 550 nm, Filtered",abs/cm,2003,463
"Optical Density at 550 nm, Filtered",abs/cm,2004,287
"Optical Density at 550 nm, Filtered",abs/cm,2005,306
"Optical Density at 550 nm, Filtered",abs/cm,2006,318
"Optical Density at 550 nm, Filtered",abs/cm,2007,293
"Optical Density at 550 nm, Filtered",abs/cm,2008,260
"Optical Density at 550 nm, Filtered",abs/cm,2009,94
"Optical Density at 550 nm, Filtered",abs/cm,2010,128
"Optical Density at 550 nm, Filtered",abs/cm,2011,89
"Optical Density at 550 nm, Filtered",abs/cm,2012,110
"Optical Density at 550 nm, Filtered",abs/cm,2013,108
"Optical Density at 550 nm, Filtered",abs/cm,2014,108
"Optical Density at 550 nm, Filtered",abs/cm,2015,108
"Optical Density at 550 nm, Filtered",abs/cm,2016,113
"Optical Density at 550 nm, Filtered",abs/cm,2017,111
"Optical Density at 550 nm, Filtered",abs/cm,2018,113
"Optical Density at 550 nm, Filtered",abs/cm,2019,116
"Optical Density at 550 nm, Filtered",abs/cm,2020,108
"Optical Density at 550 nm, Filtered",abs/cm,2021,108
"Optical Density at 550 nm, Filtered",abs/cm,2022,107
"Optical Density at 550 nm, Filtered",abs/cm,2023,108
"Optical Density at 550 nm, Filtered",abs/cm,2024,107
"Optical Density at 550 nm, Filtered",abs/cm,2025,76
"Optical Density at 560 nm, Filtered",abs/cm,2000,264
"Optical Density at 560 nm, Filtered",abs/cm,2001,241
"Optical Density at 560 nm, Filtered",abs/cm,2002,201
"Optical Density at 560 nm, Filtered",abs/cm,2003,164
"Optical Density at 560 nm, Filtered",abs/cm,2004,74
"Optical Density at 560 nm, Filtered",abs/cm,2005,69
"Optical Density at 560 nm, Filtered",abs/cm,2006,29
"Optical Density at 560 nm, Filtered",abs/cm,2009,1
"Optical Density at 570 nm, Filtered",abs/cm,2000,264
"Optical Density at 570 nm, Filtered",abs/cm,2001,241
"Optical Density at 570 nm, Filtered",abs/cm,2002,201
"Optical Density at 570 nm, Filtered",abs/cm,2003,164
"Optical Density at 570 nm, Filtered",abs/cm,2004,74
"Optical Density at 570 nm, Filtered",abs/cm,2005,69
"Optical Density at 570 nm, Filtered",abs/cm,2006,29
"Optical Density at 570 nm, Filtered",abs/cm,2009,1
"Optical Density at 580 nm, Filtered",abs/cm,2000,264
"Optical Density at 580 nm, Filtered",abs/cm,2001,241
"Optical Density at 580 nm, Filtered",abs/cm,2002,201
"Optical Density at 580 nm, Filtered",abs/cm,2003,164
"Optical Density at 580 nm, Filtered",abs/cm,2004,74
"Optical Density at 580 nm, Filtered",abs/cm,2005,69
"Optical Density at 580 nm, Filtered",abs/cm,2006,29
"Optical Density at 580 nm, Filtered",abs/cm,2009,1
"Optical Density at 590 nm, Filtered",abs/cm,2000,264
"Optical Density at 590 nm, Filtered",abs/cm,2001,241
"Optical Density at 590 nm, Filtered",abs/cm,2002,201
"Optical Density at 590 nm, Filtered",abs/cm,2003,164
"Optical Density at 590 nm, Filtered",abs/cm,2004,74
"Optical Density at 590 nm, Filtered",abs/cm,2005,69
"Optical Density at 590 nm, Filtered",abs/cm,2006,29
"Optical Density at 590 nm, Filtered",abs/cm,2009,1
"Optical Density at 600 nm, Filtered",abs/cm,2000,524
"Optical Density at 600 nm, Filtered",abs/cm,2001,514
"Optical Density at 600 nm, Filtered",abs/cm,2002,495
"Optical Density at 600 nm, Filtered",abs/cm,2003,463
"Optical Density at 600 nm, Filtered",abs/cm,2004,287
"Optical Density at 600 nm, Filtered",abs/cm,2005,306
"Optical Density at 600 nm, Filtered",abs/cm,2006,318
"Optical Density at 600 nm, Filtered",abs/cm,2007,293
"Optical Density at 600 nm, Filtered",abs/cm,2008,260
"Optical Density at 600 nm, Filtered",abs/cm,2009,94
"Optical Density at 600 nm, Filtered",abs/cm,2010,128
"Optical Density at 600 nm, Filtered",abs/cm,2011,89
"Optical Density at 600 nm, Filtered",abs/cm,2012,110
"Optical Density at 600 nm, Filtered",abs/cm,2013,108
"Optical Density at 600 nm, Filtered",abs/cm,2014,108
"Optical Density at 600 nm, Filtered",abs/cm,2015,108
"Optical Density at 600 nm, Filtered",abs/cm,2016,113
"Optical Density at 600 nm, Filtered",abs/cm,2017,111
"Optical Density at 600 nm, Filtered",abs/cm,2018,113
"Optical Density at 600 nm, Filtered",abs/cm,2019,116
"Optical Density at 600 nm, Filtered",abs/cm,2020,108
"Optical Density at 600 nm, Filtered",abs/cm,2021,108
"Optical Density at 600 nm, Filtered",abs/cm,2022,107
"Optical Density at 600 nm, Filtered",abs/cm,2023,108
"Optical Density at 600 nm, Filtered",abs/cm,2024,107
"Optical Density at 600 nm, Filtered",abs/cm,2025,76
"Optical Density at 610 nm, Filtered",abs/cm,2000,264
"Optical Density at 610 nm, Filtered",abs/cm,2001,241
"Optical Density at 610 nm, Filtered",abs/cm,2002,201
"Optical Density at 610 nm, Filtered",abs/cm,2003,164
"Optical Density at 610 nm, Filtered",abs/cm,2004,74
"Optical Density at 610 nm, Filtered",abs/cm,2005,69
"Optical Density at 610 nm, Filtered",abs/cm,2006,29
"Optical Density at 610 nm, Filtered",abs/cm,2009,1
"Optical Density at 620 nm, Filtered",abs/cm,2000,264
"Optical Density at 620 nm, Filtered",abs/cm,2001,241
"Optical Density at 620 nm, Filtered",abs/cm,2002,201
"Optical Density at 620 nm, Filtered",abs/cm,2003,164
"Optical Density at 620 nm, Filtered",abs/cm,2004,74
"Optical Density at 620 nm, Filtered",abs/cm,2005,69
"Optical Density at 620 nm, Filtered",abs/cm,2006,29
"Optical Density at 620 nm, Filtered",abs/cm,2009,1
"Optical Density at 630 nm, Filtered",abs/cm,2000,264
"Optical Density at 630 nm, Filtered",abs/cm,2001,241
"Optical Density at 630 nm, Filtered",abs/cm,2002,201
"Optical Density at 630 nm, Filtered",abs/cm,2003,164
"Optical Density at 630 nm, Filtered",abs/cm,2004,74
"Optical Density at 630 nm, Filtered",abs/cm,2005,69
"Optical Density at 630 nm, Filtered",abs/cm,2006,29
"Optical Density at 630 nm, Filtered",abs/cm,2009,1
"Optical Density at 640 nm, Filtered",abs/cm,2000,264
"Optical Density at 640 nm, Filtered",abs/cm,2001,241
